Competition,Sex,Event,Year,Venue,Round,Heat,Wind,Sprinter,FinishTime,ReactionTime,Result
Europeans,Womens,60m Hurdles,2011,Paris,3,1,NA,Derval O'Rourke,8.96,NA,Finalist
Europeans,Womens,60m Hurdles,2011,Paris,3,1,NA,Alina Talay,7.98,NA,Finalist
Europeans,Womens,60m Hurdles,2011,Paris,3,1,NA,Aleksandra Antonova,8,NA,Finalist
Europeans,Womens,60m Hurdles,2011,Paris,3,1,NA,Lucie _krobàkovà,8.1,NA,Finalist
Europeans,Womens,60m Hurdles,2011,Paris,3,1,NA,Sandra Gomis,8.11,NA,Finalist
Europeans,Womens,60m Hurdles,2009,Torin,1,1,NA,Derval O'Rourke,8.06,0.159,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,1,1,NA,Nadine Hildebrand,8.11,0.201,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,1,1,NA,Elisabeth Davin,8.13,0.167,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,1,1,NA, Glory Alozie,8.2,0.254,FastestQualifier
Europeans,Womens,60m Hurdles,2009,Torin,1,1,NA,Katsiaryna Paplauskaya,8.28,0.212,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,1,1,NA,Kadri Viigipuu,8.34,0.203,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,1,2,NA,Christina Vukicevic,8.05,,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,1,2,NA,Anastasiya Solovyova,8.1,0.151,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,1,2,NA,Micol Cattaneo,8.18,0.229,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,1,2,NA,Jelena Jotanovi_,8.24,0.169,FastestQualifier
Europeans,Womens,60m Hurdles,2009,Torin,1,2,NA,Gemma Bennett,8.75,0.177,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,1,2,NA,Barbara Rustignoli,9.36,0.195,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,1,2,NA,Miriam Cupàkovà,NA,NA,Disqualified
Europeans,Womens,60m Hurdles,2009,Torin,1,3,NA,Carolin Dietrich,8.07,NA,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,1,3,NA,Yuliya Kondakova,8.17,0.184,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,1,3,NA,Esen Kale-K›z›lda_,8.28,0.187,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,1,3,NA,Lisa Urech,8.31,0.205,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,1,3,NA,Patricia Girard,8.98,0.181,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,1,4,NA,Eline Berings,8,0.172,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,1,4,NA,Sarah Claxton,8.07,0.167,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,1,4,NA,Alina Talay,8.17,0.16,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,1,4,NA,Cindy Billaud,8.18,0.148,FastestQualifier
Europeans,Womens,60m Hurdles,2009,Torin,1,4,NA,Aleksandra Antonova,8.19,0.185,FastestQualifier
Europeans,Womens,60m Hurdles,2009,Torin,1,4,NA,Ana Torrijos,8.32,0.152,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,1,4,NA,Angela Moro_anu,8.35,0.2,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,2,1,NA,Derval O'Rourke,8,0.21,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,2,1,NA,Christina Vukicevic,8.02,0.229,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,2,1,NA,Anastasiya Solovyova,8.02,0.166,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,2,1,NA,Cindy Billaud,8.05,0.176,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,2,1,NA,Carolin Dietrich,8.05,0.198,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,2,1,NA,Elisabeth Davin,8.07,0.15,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,2,1,NA,Yuliya Kondakova,8.08,0.145,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,2,1,NA,Glory Alozie,8.21,0.164,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,2,2,NA,Sarah Claxton,7.96,0.163,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,2,2,NA,Eline Berings,8.01,0.249,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,2,2,NA,Lucie _krobàkovà,8.05,0.142,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,2,2,NA,Nadine Hildebrand,8.14,0.174,Qualified
Europeans,Womens,60m Hurdles,2009,Torin,2,2,NA,Aleksandra Antonova,8.15,0.188,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,2,2,NA,Alina Talay,8.2,0.21,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,2,2,NA,Micol Cattaneo,8.21,0.187,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,2,2,NA,Jelena Jotanovi_,8.26,0.206,Eliminated
Europeans,Womens,60m Hurdles,2009,Torin,3,1,NA,Eline Berings,7.92,0.233,Gold
Europeans,Womens,60m Hurdles,2009,Torin,3,1,NA,Lucie _krobàkovà,7.95,0.201,Silver
Europeans,Womens,60m Hurdles,2009,Torin,3,1,NA,Derval O'Rourke,7.97,0.181,Bronze
Europeans,Womens,60m Hurdles,2009,Torin,3,1,NA,Christina Vukicevic,8.04,0.174,Finalist
Europeans,Womens,60m Hurdles,2009,Torin,3,1,NA,Anastasiya Solovyova,8.05,0.168,Finalist
Europeans,Womens,60m Hurdles,2009,Torin,3,1,NA,Nadine Hildebrand,8.16,0.179,Finalist
Europeans,Womens,60m Hurdles,2009,Torin,3,1,NA,Cindy Billaud,8.19,0.16,Finalist
Europeans,Womens,60m Hurdles,2009,Torin,3,1,NA,Sarah Claxton,8.21,0.197,Finalist
