Competition,Sex,Event,Year,Venue,Round,Heat,Wind,Sprinter,FinishTime,ReactionTime,Result
Europeans,Womens,100m,2014,Zurich,2,2,0.6,C_line Distel-Bonnet,11.24,0.138,FastestQualifier
Europeans,Womens,100m,2014,Zurich,2,2,0.6,Nataliya Pohrebnyak,11.3,0.119,Eliminated
Europeans,Womens,100m,2014,Zurich,2,2,0.6,Tatjana Pinto,11.48,0.14,Eliminated
Europeans,Womens,100m,2014,Zurich,2,2,0.6,Inna Eftimova,11.49,0.151,Eliminated
Europeans,Womens,100m,2014,Zurich,2,2,0.6,Lina Grin_ikait_,11.52,0.142,Eliminated
Europeans,Womens,100m,2014,Zurich,2,2,0.6,Irene Siragusa,11.53,0.14,Eliminated
Europeans,Womens,100m,2014,Zurich,2,3,0,Ivet Lalova,11.15,0.145,Qualified
Europeans,Womens,100m,2014,Zurich,2,3,0,Mujinga Kambundji,11.2,0.112,Qualified
Europeans,Womens,100m,2014,Zurich,2,3,0,Ayodel_ Ikuesan,11.22,0.157,FastestQualifier
Europeans,Womens,100m,2014,Zurich,2,3,0,Asha Philip,11.24,0.137,Eliminated
Europeans,Womens,100m,2014,Zurich,2,3,0,Verena Sailer,11.24,0.127,Eliminated
Europeans,Womens,100m,2014,Zurich,2,3,0,Olesya Povh,11.42,0.15,Eliminated
Europeans,Womens,100m,2014,Zurich,2,3,0,Audrey Alloh,11.45,0.141,Eliminated
Europeans,Womens,100m,2014,Zurich,2,3,0,Yeory’a Kokl—ni,11.69,0.133,Eliminated
Europeans,Womens,100m,2014,Zurich,3,1,-1.7,Dafne Schippers,11.12,0.16,Gold
Europeans,Womens,100m,2014,Zurich,3,1,-1.7,Myriam Soumar_,11.16,0.164,Silver
Europeans,Womens,100m,2014,Zurich,3,1,-1.7,Ashleigh Nelson,11.22,0.17,Bronze
Europeans,Womens,100m,2014,Zurich,3,1,-1.7,Mujinga Kambundji,11.3,0.126,Finalist
Europeans,Womens,100m,2014,Zurich,3,1,-1.7,Ivet Lalova,11.33,0.135,Finalist
Europeans,Womens,100m,2014,Zurich,3,1,-1.7,C_line Distel-Bonnet,11.38,0.128,Finalist
Europeans,Womens,100m,2014,Zurich,3,1,-1.7,Desiree Henry,11.43,0.162,Finalist
Europeans,Womens,100m,2014,Zurich,3,1,-1.7,Ayodel_ Ikuesan,11.54,0.163,Finalist
Europeans,Womens,100m,2012,Helsinki,1,1,-0.3,Olesya Povh,11.3,0.123,Qualified
Europeans,Womens,100m,2012,Helsinki,1,1,-0.3,Anne Cibis,11.4,0.149,Qualified
Europeans,Womens,100m,2012,Helsinki,1,1,-0.3,Nimet Karaku_,11.48,0.15,Qualified
Europeans,Womens,100m,2012,Helsinki,1,1,-0.3,Kate_ina _echov‡,11.53,0.154,FastestQualifier
Europeans,Womens,100m,2012,Helsinki,1,1,-0.3,Christine Arron,11.55,0.171,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,1,-0.3,Martina Amidei,11.6,0.137,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,1,-0.3,Eleni Artymata,11.64,0.208,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,1,-0.3,S—nia Tavares,11.65,0.153,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,2,1.7,Ivet Lalova,11.06,0.134,Qualified
Europeans,Womens,100m,2012,Helsinki,1,2,1.7,Olga Belkina,11.26,0.158,Qualified
Europeans,Womens,100m,2012,Helsinki,1,2,1.7,Ezinne Okparaebo,11.27,0.147,FastestQualifier
Europeans,Womens,100m,2012,Helsinki,1,2,1.7,Audrey Alloh,11.53,0.174,FastestQualifier
Europeans,Womens,100m,2012,Helsinki,1,2,1.7,Andreea Ogr_zeanu,11.55,0.187,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,2,1.7, Mar’a Belibas‡ki,11.56,0.197,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,2,1.7,Amy Foster,11.58,0.141,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,2,1.7,Cristina Llovera,13.01,0.177,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,3,-0.3,Lina Grin_ikait_,11.38,0.163,Qualified
Europeans,Womens,100m,2012,Helsinki,1,3,-0.3,Tatjana Pinto,11.41,0.202,Qualified
Europeans,Womens,100m,2012,Helsinki,1,3,-0.3,Daria Korczy_ska,11.46,0.166,Qualified
Europeans,Womens,100m,2012,Helsinki,1,3,-0.3,Yulia Nestsiarenka,11.52,0.142,FastestQualifier
Europeans,Womens,100m,2012,Helsinki,1,3,-0.3,Hanna-Maari Latvala,11.67,0.144,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,3,-0.3,Gabriela Laleva,11.79,0.164,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,3,-0.3,Jeanette Kwakye,11.98,0.164,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,3,-0.3,Ivana Rozman,12.86,0.176,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,4,1,Verena Sailer,11.14,0.142,Qualified
Europeans,Womens,100m,2012,Helsinki,1,4,1,Yuliya Balykina,11.39,0.155,Qualified
Europeans,Womens,100m,2012,Helsinki,1,4,1,Ashleigh Nelson,11.43,0.159,Qualified
Europeans,Womens,100m,2012,Helsinki,1,4,1,Nataliya Pohrebnyak,11.5,0.148,FastestQualifier
Europeans,Womens,100m,2012,Helsinki,1,4,1,Yevgeniya Polyakova,11.55,0.155,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,4,1,Folake Akinyemi,11.62,0.154,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,4,1,Mujinga Kambundji,11.68,0.136,Eliminated
Europeans,Womens,100m,2012,Helsinki,1,4,1,Diane Borg,12.14,0.165,Eliminated
Europeans,Womens,100m,2012,Helsinki,2,1,0,Ivet Lalova,11.23,0.138,Qualified
Europeans,Womens,100m,2012,Helsinki,2,1,0,Olga Belkina,11.3,0.16,Qualified
Europeans,Womens,100m,2012,Helsinki,2,1,0,Lina Grin_ikait_,11.34,0.141,Qualified
Europeans,Womens,100m,2012,Helsinki,2,1,0,Ezinne Okparaebo,11.39,0.163,FastestQualifier
Europeans,Womens,100m,2012,Helsinki,2,1,0,Tatjana Pinto,11.39,0.173,FastestQualifier
Europeans,Womens,100m,2012,Helsinki,2,1,0,Nataliya Pohrebnyak,11.52,0.149,Eliminated
Europeans,Womens,100m,2012,Helsinki,2,1,0,Nimet Karaku_,11.61,0.156,Eliminated
Europeans,Womens,100m,2012,Helsinki,2,1,0,Yulia Nestsiarenka,NA,NA,DNS
Europeans,Womens,100m,2012,Helsinki,2,2,2,Olesya Povh,11.13,0.123,Qualified
Europeans,Womens,100m,2012,Helsinki,2,2,2,Verena Sailer,11.4,0.149,Qualified
Europeans,Womens,100m,2012,Helsinki,2,2,2,Anne Cibis,11.48,0.15,Qualified
Europeans,Womens,100m,2012,Helsinki,2,2,2,Yuliya Balykina,11.53,0.154,FastestQualifier
Europeans,Womens,100m,2012,Helsinki,2,2,2,Daria Korczy_ska,11.55,0.171,Eliminated
Europeans,Womens,100m,2012,Helsinki,2,2,2,Ashleigh Nelson,11.6,0.137,Eliminated
Europeans,Womens,100m,2012,Helsinki,2,2,2,Kate_ina _echov‡,11.64,0.208,Eliminated
Europeans,Womens,100m,2012,Helsinki,2,2,2,Audrey Alloh,11.65,0.153,Eliminated
Europeans,Womens,100m,2012,Helsinki,3,1,-0.7,Ivet Lalova,11.28,0.155,Gold
Europeans,Womens,100m,2012,Helsinki,3,1,-0.7,Olesya Povh,11.32,0.146,Silver
Europeans,Womens,100m,2012,Helsinki,3,1,-0.7,Lina Grin_ikait_,11.32,0.148,Bronze
Europeans,Womens,100m,2012,Helsinki,3,1,-0.7,Ezinne Okparaebo,11.39,0.153,Finalist
Europeans,Womens,100m,2012,Helsinki,3,1,-0.7,Olga Belkina,11.42,0.189,Finalist
Europeans,Womens,100m,2012,Helsinki,3,1,-0.7,Verena Sailer,11.42,0.133,Finalist
Europeans,Womens,100m,2012,Helsinki,3,1,-0.7,Anne Cibis,11.54,0.15,Finalist
Europeans,Womens,100m,2012,Helsinki,3,1,-0.7,Tatjana Pinto,11.62,0.164,Finalist
Europeans,Womens,100m,2010,Barcelona,1,1,-0.7,Ezinne Okparaebo,11.35,0.183,Qualified
Europeans,Womens,100m,2010,Barcelona,1,1,-0.7,Myriam Soumar_,11.35,0.195,Qualified
Europeans,Womens,100m,2010,Barcelona,1,1,-0.7,Yuna Mekhti-Zade,11.52,0.184,Qualified
Europeans,Womens,100m,2010,Barcelona,1,1,-0.7,Ailis McSweeney,11.52,0.174,FastestQualifier
Europeans,Womens,100m,2010,Barcelona,1,1,-0.7,Alena Danilyuk-Neumiarzhytskaya,11.63,0.21,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,1,-0.7,Tina Murn,11.7,0.235,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,1,-0.7,Andreea Ogr_zeanu,11.78,0.206,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,1,-0.7,Manuela Levorato,11.8,0.171,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,2,-1.9,V_ronique Mang,11.35,0.144,Qualified
Europeans,Womens,100m,2010,Barcelona,1,2,-1.9,Yeory’a Kokl—ni,11.5,0.182,Qualified
Europeans,Womens,100m,2010,Barcelona,1,2,-1.9,Olesya Povh,11.58,0.151,Qualified
Europeans,Womens,100m,2010,Barcelona,1,2,-1.9,Yasmin Kwadwo,11.68,0.205,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,2,-1.9,Kate_ina _echov‡,11.69,0.188,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,2,-1.9,Inna Eftimova,11.79,0.168,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,2,-1.9,Marika Popowicz,11.8,0.218,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,2,-1.9,Ivana Rozman,12.9,0.194,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,3,-1.5,Verena Sailer,11.27,0.18,Qualified
Europeans,Womens,100m,2010,Barcelona,1,3,-1.5,Mariya Ryemyen,11.38,0.208,Qualified
Europeans,Womens,100m,2010,Barcelona,1,3,-1.5,Christine Arron,11.45,0.207,Qualified
Europeans,Womens,100m,2010,Barcelona,1,3,-1.5,Digna Luz Murillo,11.52,0.165,FastestQualifier
Europeans,Womens,100m,2010,Barcelona,1,3,-1.5,Yuliya Katsura,11.57,0.183,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,3,-1.5,Ivet Lalova,11.58,0.156,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,3,-1.5,Yulia Nestsiarenka,11.58,0.179,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,3,-1.5,Lena Berntsson,11.84,0.202,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,4,-1.6,Anna Gurova,11.42,0.174,Qualified
Europeans,Womens,100m,2010,Barcelona,1,4,-1.6,Laura Turner-Alleyne,11.45,0.203,Qualified
Europeans,Womens,100m,2010,Barcelona,1,4,-1.6,Lina Grin_ikait_,11.48,0.208,Qualified
Europeans,Womens,100m,2010,Barcelona,1,4,-1.6,Anne Cibis,11.51,0.166,FastestQualifier
Europeans,Womens,100m,2010,Barcelona,1,4,-1.6,Nataliya Pohrebnyak,11.53,0.175,FastestQualifier
Europeans,Womens,100m,2010,Barcelona,1,4,-1.4,Yuliya Balykina,11.55,0.214,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,4,-1.4,Sara Maroncelli,12.64,0.21,Eliminated
Europeans,Womens,100m,2010,Barcelona,1,4,-1.4,Folake Akinyemi,NA,NA,DNF
Europeans,Womens,100m,2010,Barcelona,2,1,1,V_ronique Mang,11.12,0.152,Qualified
Europeans,Womens,100m,2010,Barcelona,2,1,1,Ezinne Okparaebo,11.23,0.182,Qualified
Europeans,Womens,100m,2010,Barcelona,2,1,1,Mariya Ryemyen,11.25,0.219,Qualified
Europeans,Womens,100m,2010,Barcelona,2,1,1,Lina Grin_ikait_,11.35,0.194,Eliminated
Europeans,Womens,100m,2010,Barcelona,2,1,1,Laura Turner-Alleyne,11.41,0.2,Eliminated
Europeans,Womens,100m,2010,Barcelona,2,1,1,Yuna Mekhti-Zade,11.43,0.196,Eliminated
Europeans,Womens,100m,2010,Barcelona,2,1,1,Digna Luz Murillo,11.44,0.167,Eliminated
Europeans,Womens,100m,2010,Barcelona,2,1,1,Anne Cibis,11.6,0.196,Eliminated
Europeans,Womens,100m,2010,Barcelona,2,2,2.2,Verena Sailer,11.06,0.187,Qualified
Europeans,Womens,100m,2010,Barcelona,2,2,2.2,Myriam Soumar_,11.13,0.184,Qualified
Europeans,Womens,100m,2010,Barcelona,2,2,2.2,Christine Arron,11.24,0.17,Qualified
Europeans,Womens,100m,2010,Barcelona,2,2,2.2,Yeory’a Kokl—ni,11.26,0.216,FastestQualifier
Europeans,Womens,100m,2010,Barcelona,2,2,2.2,Anna Gurova,11.31,0.179,FastestQualifier
Europeans,Womens,100m,2010,Barcelona,2,2,2.2,Ailis McSweeney,11.32,0.148,Eliminated
Europeans,Womens,100m,2010,Barcelona,2,2,2.2,Olesya Povh,11.33,0.171,Eliminated
Europeans,Womens,100m,2010,Barcelona,2,2,2.2,Nataliya Pohrebnyak,11.34,0.169,Eliminated
Europeans,Womens,100m,2010,Barcelona,3,1,-0.6,Verena Sailer,11.1,0.161,Gold
Europeans,Womens,100m,2010,Barcelona,3,1,-0.6,V_ronique Mang,11.11,0.173,Silver
Europeans,Womens,100m,2010,Barcelona,3,1,-0.6,Myriam Soumar_,11.18,0.166,Bronze
Europeans,Womens,100m,2010,Barcelona,3,1,-0.6,Ezinne Okparaebo,11.23,0.203,Finalist
Europeans,Womens,100m,2010,Barcelona,3,1,-0.6,Mariya Ryemyen,11.31,0.239,Finalist
Europeans,Womens,100m,2010,Barcelona,3,1,-0.6,Anna Gurova,11.36,0.189,Finalist
Europeans,Womens,100m,2010,Barcelona,3,1,-0.6,Yeory’a Kokl—ni,11.36,0.174,Finalist
Europeans,Womens,100m,2010,Barcelona,3,1,-0.6,Christine Arron,11.37,0.176,Finalist
