Competition,Sex,Event,Year,Venue,Round,Heat,Wind,Sprinter,FinishTime,ReactionTime,Result
Europeans,Mens,60m,2011,Paris,2,1,NA,Jonathan Åstrand,6.77,0.154,Eliminated
Europeans,Mens,60m,2011,Paris,2,2,NA,Christophe Lemaitre,6.55,0.146,Qualified
Europeans,Mens,60m,2011,Paris,2,2,NA,Brian Mariano,6.6,0.146,Qualified
Europeans,Mens,60m,2011,Paris,2,2,NA,Emanuele Di Gregorio,6.63,0.159,FastestQualifier
Europeans,Mens,60m,2011,Paris,2,2,NA,C_dric Nabe,6.62,0.155,FastestQualifier
Europeans,Mens,60m,2011,Paris,2,2,NA,Rytis Sakalauskas,6.71,0.18,Eliminated
Europeans,Mens,60m,2011,Paris,2,2,NA,Hannu H_m_l_inen,6.71,0.132,Eliminated
Europeans,Mens,60m,2011,Paris,2,2,NA,Ivàn MocholÕ,6.71,0.147,Eliminated
Europeans,Mens,60m,2011,Paris,2,2,NA,Stefan T_rnhuvud,6.72,0.16,Eliminated
Europeans,Mens,60m,2011,Paris,2,3,NA,Francis Obikwelu,6.61,0.164,Qualified
Europeans,Mens,60m,2011,Paris,2,3,NA,Ryan Moseley,6.68,0.171,Qualified
Europeans,Mens,60m,2011,Paris,2,3,NA,Joel Fearon,6.69,0.178,Eliminated
Europeans,Mens,60m,2011,Paris,2,3,NA,Patrick van Luijk,6.7,0.171,Eliminated
Europeans,Mens,60m,2011,Paris,2,3,NA,Jan Veleba,6.71,0.154,Eliminated
Europeans,Mens,60m,2011,Paris,2,3,NA,Aliaksandr Linnik,6.71,0.159,Eliminated
Europeans,Mens,60m,2011,Paris,2,3,NA,Michael Tumi,6.71,0.172,Eliminated
Europeans,Mens,60m,2011,Paris,2,3,NA,Ronalds Ar_js,6.78,0.161,Eliminated
Europeans,Mens,60m,2011,Paris,3,1,NA,Francis Obikwelu,6.53,0.155,Gold
Europeans,Mens,60m,2011,Paris,3,1,NA,Dwain Chambers,6.54,0.142,Silver
Europeans,Mens,60m,2011,Paris,3,1,NA,Christophe Lemaitre,6.58,0.162,Bronze
Europeans,Mens,60m,2011,Paris,3,1,NA,Emanuele Di Gregorio,6.59,0.133,Finalist
Europeans,Mens,60m,2011,Paris,3,1,NA,Martial Mbandjock,6.61,0.148,Finalist
Europeans,Mens,60m,2011,Paris,3,1,NA,Brian Mariano,6.64,0.15,Finalist
Europeans,Mens,60m,2011,Paris,3,1,NA,C_dric Nabe,6.67,0.162,Finalist
Europeans,Mens,60m,2011,Paris,3,1,NA,Ryan Moseley,6.68,0.16,Finalist
Europeans,Mens,60m,2009,Torin,1,1,NA,Craig Pickering,6.63,0.2,Qualified
Europeans,Mens,60m,2009,Torin,1,1,NA,Ivàn MocholÕ,6.71,0.143,Qualified
Europeans,Mens,60m,2009,Torin,1,1,NA,Simone Collio,6.72,0.153,Eliminated
Europeans,Mens,60m,2009,Torin,1,1,NA,Patrick van Luijk,6.72,0.157,Eliminated
Europeans,Mens,60m,2009,Torin,1,1,NA,Panayiotis Ioannou,6.81,0.168,Eliminated
Europeans,Mens,60m,2009,Torin,1,1,NA,Catalin CÓmpeanu,6.88,0.242,Eliminated
Europeans,Mens,60m,2009,Torin,1,2,NA,Emanuele Di Gregorio,6.6,0.144,Qualified
Europeans,Mens,60m,2009,Torin,1,2,NA,Stefan Schwab,6.64,0.186,Qualified
Europeans,Mens,60m,2009,Torin,1,2,NA,Ramil Guliyev,6.71,0.222,FastestQualifier
Europeans,Mens,60m,2009,Torin,1,2,NA,Igor Bodrov,6.71,0.172,FastestQualifier
Europeans,Mens,60m,2009,Torin,1,2,NA,_smail Aslan,6.77,0.159,Eliminated
Europeans,Mens,60m,2009,Torin,1,2,NA,Mikhail Idrisov,6.8,0.185,Eliminated
Europeans,Mens,60m,2009,Torin,1,2,NA,S_bastien Gattuso,7.03,0.197,Eliminated
Europeans,Mens,60m,2009,Torin,1,3,NA,Dwain Chambers,6.53,0.16,Qualified
Europeans,Mens,60m,2009,Torin,1,3,NA,Christophe Lemaitre,6.71,0.203,Qualified
Europeans,Mens,60m,2009,Torin,1,3,NA,çngel David RodrÕguez,6.73,0.165,Eliminated
Europeans,Mens,60m,2009,Torin,1,3,NA,Arnaldo Abrantes,6.78,0.235,Eliminated
Europeans,Mens,60m,2009,Torin,1,3,NA,Veselin Pankov,6.8,0.164,Eliminated
Europeans,Mens,60m,2009,Torin,1,3,NA,Jacek Roszko,6.81,0.248,Eliminated
Europeans,Mens,60m,2009,Torin,1,3,NA,Asaf Malka,7.04,0.214,Eliminated
Europeans,Mens,60m,2009,Torin,1,4,NA,Simeon Williamson,6.61,0.156,Qualified
Europeans,Mens,60m,2009,Torin,1,4,NA,Ryan Moseley,6.68,0.135,Qualified
Europeans,Mens,60m,2009,Torin,1,4,NA,Jarkko Ruostekivi,6.7,0.133,FastestQualifier
Europeans,Mens,60m,2009,Torin,1,4,NA,Paul Hession,6.7,0.169,FastestQualifier
Europeans,Mens,60m,2009,Torin,1,4,NA,Matic Osovnikar,6.74,0.186,Eliminated
Europeans,Mens,60m,2009,Torin,1,4,NA,Martynas Jurgilas,6.91,0.188,Eliminated
Europeans,Mens,60m,2009,Torin,1,4,NA,Dominic Carroll,7.34,0.23,Eliminated
Europeans,Mens,60m,2009,Torin,1,5,NA,Fabio Cerutti,6.62,0.148,Qualified
Europeans,Mens,60m,2009,Torin,1,5,NA,Dariusz Ku_,6.67,0.224,Qualified
Europeans,Mens,60m,2009,Torin,1,5,NA,Pascal Mancini,6.67,0.129,FastestQualifier
Europeans,Mens,60m,2009,Torin,1,5,NA,Joni Rautanen,6.68,0.139,FastestQualifier
Europeans,Mens,60m,2009,Torin,1,5,NA,Libor _ilka,6.81,0.148,Eliminated
Europeans,Mens,60m,2009,Torin,1,5,NA,Martin Krabbe,6.86,0.211,Eliminated
Europeans,Mens,60m,2009,Torin,1,5,NA,Alberto Gavaldà,7,0.237,Eliminated
Europeans,Mens,60m,2009,Torin,2,1,NA,Simeon Williamson,6.57,0.164,Qualified
Europeans,Mens,60m,2009,Torin,2,1,NA,Emanuele Di Gregorio,6.63,0.177,Qualified
Europeans,Mens,60m,2009,Torin,2,1,NA,Dariusz Ku_,6.65,0.184,Qualified
Europeans,Mens,60m,2009,Torin,2,1,NA,Ramil Guliyev,6.66,0.168,Qualified
Europeans,Mens,60m,2009,Torin,2,1,NA,Stefan Schwab,6.68,0.192,Eliminated
Europeans,Mens,60m,2009,Torin,2,1,NA,Pascal Mancini,6.71,0.146,Eliminated
Europeans,Mens,60m,2009,Torin,2,1,NA,Christophe Lemaitre,6.72,0.145,Eliminated
Europeans,Mens,60m,2009,Torin,2,1,NA,Jarkko Ruostekivi,6.79,0.207,Eliminated
Europeans,Mens,60m,2009,Torin,2,2,NA,Dwain Chambers,6.42,0.141,Qualified
Europeans,Mens,60m,2009,Torin,2,2,NA,Fabio Cerutti,6.6,0.154,Qualified
Europeans,Mens,60m,2009,Torin,2,2,NA,Craig Pickering,6.63,0.19,Qualified
Europeans,Mens,60m,2009,Torin,2,2,NA,Ryan Moseley,6.63,0.143,Qualified
Europeans,Mens,60m,2009,Torin,2,2,NA,Paul Hession,6.66,0.159,Eliminated
Europeans,Mens,60m,2009,Torin,2,2,NA,Igor Bodrov,6.69,0.176,Eliminated
Europeans,Mens,60m,2009,Torin,2,2,NA,Joni Rautanen,6.71,0.162,Eliminated
Europeans,Mens,60m,2009,Torin,2,2,NA,Ivàn MocholÕ,6.77,0.149,Eliminated
Europeans,Mens,60m,2009,Torin,3,1,NA,Dwain Chambers,6.46,0.149,Gold
Europeans,Mens,60m,2009,Torin,3,1,NA,Fabio Cerutti,6.56,0.149,Silver
Europeans,Mens,60m,2009,Torin,3,1,NA,Emanuele Di Gregorio,6.56,0.139,Bronze
Europeans,Mens,60m,2009,Torin,3,1,NA,Simeon Williamson,6.57,0.164,Finalist
Europeans,Mens,60m,2009,Torin,3,1,NA,Craig Pickering,6.61,0.173,Finalist
Europeans,Mens,60m,2009,Torin,3,1,NA,Dariusz Ku_,6.62,0.173,Finalist
Europeans,Mens,60m,2009,Torin,3,1,NA,Ramil Guliyev,6.67,0.156,Finalist
Europeans,Mens,60m,2009,Torin,3,1,NA,Ryan Moseley,6.69,0.139,Finalist
