Competition,Sex,Event,Year,Venue,Round,Heat,Wind,Sprinter,FinishTime,ReactionTime,Result
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,3,NA,Maksim Lynsha,7.72,0.186,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,3,NA,Viliam Pap_o,7.86,0.169,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,3,NA,Martin Maz‡_,7.86,0.161,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,3,NA,Oleksiy Kasyanov,NA,0.168,DNF
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Paolo Dal Molin,7.59,0.131,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Dominik Bochenek,7.7,0.163,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Konstad’nos Douval’dis,7.7,0.168,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Dimitri Bascou,7.72,0.163,FastestQualifier
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Vladimir Vukicevic,7.78,0.158,FastestQualifier
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Juan Ram—n Barrag‡n,7.93,0.152,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,1,4,NA,Filip L__v,8.02,0.167,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Paolo Dal Molin,7.58,0.144,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Pascal Martinot-Lagarde,7.61,0.157,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Konstantin Shabanov,7.63,0.15,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Konstad’nos Douval’dis,7.64,0.155,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Rasul Dab—,7.73,0.141,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Philip Nossmy,7.78,0.153,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Aleksey Dryomin,7.79,0.167,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,1,NA,Francisco Javier L—pez,7.88,0.141,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Sergey Shubenkov,7.59,0.174,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Erik Balnuweit,7.59,0.143,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Bal‡zs Baji,7.59,0.147,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Maksim Lynsha,7.67,0.189,Qualified
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Vladimir Vukicevic,7.69,0.129,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Dominik Bochenek,7.71,0.155,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Jackson Qui–—nez,7.72,0.167,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,2,2,NA,Dimitri Bascou,7.72,0.161,Eliminated
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Sergey Shubenkov,7.49,0.161,Gold
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Paolo Dal Molin,7.51,0.138,Silver
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Pascal Martinot-Lagarde,7.53,0.155,Bronze
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Bal‡zs Baji,7.56,0.159,Finalist
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Erik Balnuweit,7.58,0.146,Finalist
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Maksim Lynsha,7.58,0.162,Finalist
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Konstad’nos Douval’dis,7.64,0.153,Finalist
Europeans,Mens,60m Hurdles,2013,Gotenburg,3,1,NA,Konstantin Shabanov,7.66,0.137,Finalist
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Gregory Sedoc,7.68,0.2,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Allan Scott,7.75,0.147,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Maksim Lynsha,7.77,0.219,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Garfield Darien,7.78,0.233,FastestQualifier
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Konstantin Shabanov,7.86,0.187,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Jon Yde Bentsen,7.98,0.172,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,1,NA,Michael Illin,8.12,0.227,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,Helge Schwarzer,7.68,0.22,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,Ladji Doucour_,7.7,0.201,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,Damien Broothaerts,7.75,0.188,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,Jackson Qui–—nez,7.76,0.199,FastestQualifier
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,Emanuele Abate,7.94,0.217,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,Elton Bitincka,8.07,0.244,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,2,NA,David Ilariani,NA,NA,Disqualified
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Yevgeniy Borisov,7.63,0.166,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Erik Balnuweit,7.65,0.143,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Konstad’nos Douval’dis,7.76,0.163,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Jurica Grabu_i_,7.81,0.16,FastestQualifier
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Robert Kronberg,7.85,0.152,FastestQualifier
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Adnan Malki_,7.96,0.17,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,3,NA,Christian Laugesen,8.24,0.154,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,4,NA,Petr Svoboda,7.64,0.2,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,4,NA,Willi Mathiszik,7.7,0.166,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,4,NA,Andy Turner,7.73,0.149,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,1,4,NA,Matœ_ Jane_ek,7.9,0.226,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,4,NA,Juha Sonck,7.93,0.127,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,1,4,NA,Bal‡zs Baji,7.94,0.207,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Yevgeniy Borisov,7.6,0.154,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Garfield Darien,7.63,0.186,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Allan Scott,7.74,0.142,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Damien Broothaerts,7.74,0.143,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Maksim Lynsha,7.76,0.191,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Robert Kronberg,7.78,0.125,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Erik Balnuweit,7.79,0.144,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,1,NA,Helge Schwarzer,NA,0.161,DNF
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Petr Svoboda,7.55,0.159,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Ladji Doucour_,7.55,0.172,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Gregory Sedoc,7.61,0.156,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Andy Turner,7.68,0.138,Qualified
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Willi Mathiszik,7.7,0.151,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Jackson Qui–—nez,7.71,0.2,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Konstad’nos Douval’dis,7.82,0.176,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,2,2,NA,Jurica Grabu_i_,7.88,0.136,Eliminated
Europeans,Mens,60m Hurdles,2009,Torin,3,1,NA,Ladji Doucour_,7.55,0.145,Gold
Europeans,Mens,60m Hurdles,2009,Torin,3,1,NA,Gregory Sedoc,7.55,0.14,Silver
Europeans,Mens,60m Hurdles,2009,Torin,3,1,NA,Petr Svoboda,7.61,0.17,Bronze
Europeans,Mens,60m Hurdles,2009,Torin,3,1,NA,Andy Turner,7.62,0.142,Finalist
Europeans,Mens,60m Hurdles,2009,Torin,3,1,NA,Yevgeniy Borisov,7.64,0.169,Finalist
Europeans,Mens,60m Hurdles,2009,Torin,3,1,NA,Garfield Darien,7.66,0.177,Finalist
Europeans,Mens,60m Hurdles,2009,Torin,3,1,NA,Damien Broothaerts,7.74,0.16,Finalist
Europeans,Mens,60m Hurdles,2009,Torin,3,1,NA,Allan Scott,7.78,0.155,Finalist
